m,TagName,
"2020-12-01 00:00:00","c#","5716"
"2020-12-01 00:00:00","c++","4436"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","534"
"2020-12-01 00:00:00","java","7773"
"2020-12-01 00:00:00","javascript","15944"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22083"
"2020-12-01 00:00:00","r","4333"
"2020-12-01 00:00:00","ruby","498"
"2020-12-01 00:00:00","swift","2089"
"2021-01-01 00:00:00","assembly","307"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6166"
"2021-01-01 00:00:00","c++","4091"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7998"
"2021-01-01 00:00:00","javascript","16796"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4745"
"2021-01-01 00:00:00","python","22788"
"2021-01-01 00:00:00","r","4336"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2303"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2233"
"2021-02-01 00:00:00","c#","5775"
"2021-02-01 00:00:00","c++","4077"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","566"
"2021-02-01 00:00:00","java","7539"
"2021-02-01 00:00:00","javascript","15209"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4378"
"2021-02-01 00:00:00","python","21330"
"2021-02-01 00:00:00","r","4319"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2249"
"2021-03-01 00:00:00","assembly","318"
"2021-03-01 00:00:00","c","2474"
"2021-03-01 00:00:00","c#","6360"
"2021-03-01 00:00:00","c++","4279"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","go","753"
"2021-03-01 00:00:00","java","8629"
"2021-03-01 00:00:00","javascript","16692"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4733"
"2021-03-01 00:00:00","python","23729"
"2021-03-01 00:00:00","r","5162"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2377"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2291"
"2021-04-01 00:00:00","c#","5874"
"2021-04-01 00:00:00","c++","3914"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","621"
"2021-04-01 00:00:00","java","7886"
"2021-04-01 00:00:00","javascript","15787"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4297"
"2021-04-01 00:00:00","python","22319"
"2021-04-01 00:00:00","r","4790"
"2021-04-01 00:00:00","ruby","516"
"2021-04-01 00:00:00","swift","2106"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2077"
"2021-05-01 00:00:00","c#","5703"
"2021-05-01 00:00:00","c++","4166"
"2021-05-01 00:00:00","delphi","168"
"2021-05-01 00:00:00","go","639"
"2021-05-01 00:00:00","java","7908"
"2021-05-01 00:00:00","javascript","15738"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4254"
"2021-05-01 00:00:00","python","22298"
"2021-05-01 00:00:00","r","4660"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1850"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1860"
"2021-06-01 00:00:00","c#","5601"
"2021-06-01 00:00:00","c++","3804"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7545"
"2021-06-01 00:00:00","javascript","14925"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4064"
"2021-06-01 00:00:00","python","20794"
"2021-06-01 00:00:00","r","4273"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1781"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1610"
"2021-07-01 00:00:00","c#","5181"
"2021-07-01 00:00:00","c++","3476"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6923"
"2021-07-01 00:00:00","javascript","14693"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3888"
"2021-07-01 00:00:00","python","20492"
"2021-07-01 00:00:00","r","4042"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1957"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1525"
"2021-08-01 00:00:00","c#","5086"
"2021-08-01 00:00:00","c++","3231"
"2021-08-01 00:00:00","delphi","134"
"2021-08-01 00:00:00","go","741"
"2021-08-01 00:00:00","java","6717"
"2021-08-01 00:00:00","javascript","14547"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3859"
"2021-08-01 00:00:00","python","19750"
"2021-08-01 00:00:00","r","4031"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1883"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1699"
"2021-09-01 00:00:00","c#","5030"
"2021-09-01 00:00:00","c++","3575"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6578"
"2021-09-01 00:00:00","javascript","14347"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3696"
"2021-09-01 00:00:00","python","18931"
"2021-09-01 00:00:00","r","3895"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1614"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2085"
"2021-10-01 00:00:00","c#","5260"
"2021-10-01 00:00:00","c++","3693"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6530"
"2021-10-01 00:00:00","javascript","13757"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3585"
"2021-10-01 00:00:00","python","19718"
"2021-10-01 00:00:00","r","4168"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1560"
"2021-11-01 00:00:00","assembly","281"
"2021-11-01 00:00:00","c","2199"
"2021-11-01 00:00:00","c#","5558"
"2021-11-01 00:00:00","c++","3790"
"2021-11-01 00:00:00","delphi","139"
"2021-11-01 00:00:00","go","648"
"2021-11-01 00:00:00","java","6875"
"2021-11-01 00:00:00","javascript","13393"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3477"
"2021-11-01 00:00:00","python","19954"
"2021-11-01 00:00:00","r","4020"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","264"
"2021-12-01 00:00:00","c","2091"
"2021-12-01 00:00:00","c#","5001"
"2021-12-01 00:00:00","c++","3550"
"2021-12-01 00:00:00","delphi","142"
"2021-12-01 00:00:00","go","715"
"2021-12-01 00:00:00","java","6157"
"2021-12-01 00:00:00","javascript","13010"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3226"
"2021-12-01 00:00:00","python","18940"
"2021-12-01 00:00:00","r","3533"
"2021-12-01 00:00:00","ruby","368"
"2021-12-01 00:00:00","swift","1412"
"2022-01-01 00:00:00","assembly","227"
"2022-01-01 00:00:00","c","1941"
"2022-01-01 00:00:00","c#","5242"
"2022-01-01 00:00:00","c++","3592"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","go","738"
"2022-01-01 00:00:00","java","6407"
"2022-01-01 00:00:00","javascript","13882"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3371"
"2022-01-01 00:00:00","python","19609"
"2022-01-01 00:00:00","r","3840"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1724"
"2022-02-01 00:00:00","assembly","213"
"2022-02-01 00:00:00","c","1671"
"2022-02-01 00:00:00","c#","5072"
"2022-02-01 00:00:00","c++","3182"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5895"
"2022-02-01 00:00:00","javascript","12743"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3118"
"2022-02-01 00:00:00","python","19188"
"2022-02-01 00:00:00","r","3910"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1596"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c","1942"
"2022-03-01 00:00:00","c#","5656"
"2022-03-01 00:00:00","c++","3491"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","756"
"2022-03-01 00:00:00","java","6541"
"2022-03-01 00:00:00","javascript","13530"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3129"
"2022-03-01 00:00:00","python","20649"
"2022-03-01 00:00:00","r","4474"
"2022-03-01 00:00:00","ruby","443"
"2022-03-01 00:00:00","swift","1734"
"2022-04-01 00:00:00","assembly","247"
"2022-04-01 00:00:00","c","1736"
"2022-04-01 00:00:00","c#","5179"
"2022-04-01 00:00:00","c++","3457"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","go","708"
"2022-04-01 00:00:00","java","6329"
"2022-04-01 00:00:00","javascript","13422"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3176"
"2022-04-01 00:00:00","python","19773"
"2022-04-01 00:00:00","r","4173"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1443"
"2022-05-01 00:00:00","assembly","256"
"2022-05-01 00:00:00","c","1762"
"2022-05-01 00:00:00","c#","5476"
"2022-05-01 00:00:00","c++","3512"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","604"
"2022-05-01 00:00:00","java","6441"
"2022-05-01 00:00:00","javascript","13252"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3361"
"2022-05-01 00:00:00","python","19331"
"2022-05-01 00:00:00","r","4131"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1453"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c","1557"
"2022-06-01 00:00:00","c#","5289"
"2022-06-01 00:00:00","c++","3065"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","674"
"2022-06-01 00:00:00","java","5689"
"2022-06-01 00:00:00","javascript","12565"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3196"
"2022-06-01 00:00:00","python","18695"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1505"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1378"
"2022-07-01 00:00:00","c#","5210"
"2022-07-01 00:00:00","c++","2979"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","680"
"2022-07-01 00:00:00","java","5391"
"2022-07-01 00:00:00","javascript","12696"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3084"
"2022-07-01 00:00:00","python","18969"
"2022-07-01 00:00:00","r","3655"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1465"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1429"
"2022-08-01 00:00:00","c#","5466"
"2022-08-01 00:00:00","c++","2937"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","788"
"2022-08-01 00:00:00","java","5284"
"2022-08-01 00:00:00","javascript","13014"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3109"
"2022-08-01 00:00:00","python","18601"
"2022-08-01 00:00:00","r","3783"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1476"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1544"
"2022-09-01 00:00:00","c#","4973"
"2022-09-01 00:00:00","c++","2766"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","784"
"2022-09-01 00:00:00","java","5019"
"2022-09-01 00:00:00","javascript","11841"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2824"
"2022-09-01 00:00:00","python","17015"
"2022-09-01 00:00:00","r","3534"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1488"
"2022-10-01 00:00:00","assembly","224"
"2022-10-01 00:00:00","c","1884"
"2022-10-01 00:00:00","c#","5013"
"2022-10-01 00:00:00","c++","2917"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","681"
"2022-10-01 00:00:00","java","5264"
"2022-10-01 00:00:00","javascript","11586"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2759"
"2022-10-01 00:00:00","python","18435"
"2022-10-01 00:00:00","r","3910"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","swift","1324"
"2022-11-01 00:00:00","assembly","268"
"2022-11-01 00:00:00","c","1998"
"2022-11-01 00:00:00","c#","5155"
"2022-11-01 00:00:00","c++","2951"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5388"
"2022-11-01 00:00:00","javascript","11664"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2778"
"2022-11-01 00:00:00","python","18792"
"2022-11-01 00:00:00","r","3994"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1432"
"2022-12-01 00:00:00","assembly","258"
"2022-12-01 00:00:00","c","1720"
"2022-12-01 00:00:00","c#","4648"
"2022-12-01 00:00:00","c++","2603"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4790"
"2022-12-01 00:00:00","javascript","10227"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2362"
"2022-12-01 00:00:00","python","15807"
"2022-12-01 00:00:00","r","3204"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1221"
"2023-01-01 00:00:00","assembly","225"
"2023-01-01 00:00:00","c","1435"
"2023-01-01 00:00:00","c#","4692"
"2023-01-01 00:00:00","c++","2406"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4678"
"2023-01-01 00:00:00","javascript","10006"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2521"
"2023-01-01 00:00:00","python","14962"
"2023-01-01 00:00:00","r","3255"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","swift","1205"
"2023-02-01 00:00:00","assembly","171"
"2023-02-01 00:00:00","c","1229"
"2023-02-01 00:00:00","c#","4103"
"2023-02-01 00:00:00","c++","2036"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","618"
"2023-02-01 00:00:00","java","4076"
"2023-02-01 00:00:00","javascript","8459"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2007"
"2023-02-01 00:00:00","python","13008"
"2023-02-01 00:00:00","r","3268"
"2023-02-01 00:00:00","ruby","313"
"2023-02-01 00:00:00","swift","1062"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1179"
"2023-03-01 00:00:00","c#","4226"
"2023-03-01 00:00:00","c++","2326"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","597"
"2023-03-01 00:00:00","java","4446"
"2023-03-01 00:00:00","javascript","8461"
"2023-03-01 00:00:00","perl","94"
"2023-03-01 00:00:00","php","1882"
"2023-03-01 00:00:00","python","12755"
"2023-03-01 00:00:00","r","3292"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","swift","1128"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c","1095"
"2023-04-01 00:00:00","c#","3301"
"2023-04-01 00:00:00","c++","1766"
"2023-04-01 00:00:00","delphi","115"
"2023-04-01 00:00:00","go","480"
"2023-04-01 00:00:00","java","3572"
"2023-04-01 00:00:00","javascript","6541"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1585"
"2023-04-01 00:00:00","python","10031"
"2023-04-01 00:00:00","r","2596"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","893"
"2023-05-01 00:00:00","assembly","161"
"2023-05-01 00:00:00","c","979"
"2023-05-01 00:00:00","c#","3222"
"2023-05-01 00:00:00","c++","1628"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3291"
"2023-05-01 00:00:00","javascript","6118"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1614"
"2023-05-01 00:00:00","python","9532"
"2023-05-01 00:00:00","r","2368"
"2023-05-01 00:00:00","ruby","223"
"2023-05-01 00:00:00","swift","805"
"2023-06-01 00:00:00","assembly","140"
"2023-06-01 00:00:00","c","813"
"2023-06-01 00:00:00","c#","3239"
"2023-06-01 00:00:00","c++","1644"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","go","496"
"2023-06-01 00:00:00","java","3321"
"2023-06-01 00:00:00","javascript","5863"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1549"
"2023-06-01 00:00:00","python","9060"
"2023-06-01 00:00:00","r","2207"
"2023-06-01 00:00:00","ruby","191"
"2023-06-01 00:00:00","swift","930"
"2023-07-01 00:00:00","assembly","149"
"2023-07-01 00:00:00","c","841"
"2023-07-01 00:00:00","c#","3279"
"2023-07-01 00:00:00","c++","1659"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","490"
"2023-07-01 00:00:00","java","3144"
"2023-07-01 00:00:00","javascript","5927"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1446"
"2023-07-01 00:00:00","python","9006"
"2023-07-01 00:00:00","r","2020"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","934"
"2023-08-01 00:00:00","assembly","136"
"2023-08-01 00:00:00","c","795"
"2023-08-01 00:00:00","c#","3092"
"2023-08-01 00:00:00","c++","1519"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","go","462"
"2023-08-01 00:00:00","java","3042"
"2023-08-01 00:00:00","javascript","5239"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1501"
"2023-08-01 00:00:00","python","8273"
"2023-08-01 00:00:00","r","1998"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","769"
"2023-09-01 00:00:00","assembly","137"
"2023-09-01 00:00:00","c","822"
"2023-09-01 00:00:00","c#","2658"
"2023-09-01 00:00:00","c++","1383"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","398"
"2023-09-01 00:00:00","java","2677"
"2023-09-01 00:00:00","javascript","4498"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1393"
"2023-09-01 00:00:00","python","6986"
"2023-09-01 00:00:00","r","1742"
"2023-09-01 00:00:00","ruby","166"
"2023-09-01 00:00:00","swift","713"
"2023-10-01 00:00:00","assembly","161"
"2023-10-01 00:00:00","c","888"
"2023-10-01 00:00:00","c#","2629"
"2023-10-01 00:00:00","c++","1551"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","java","2663"
"2023-10-01 00:00:00","javascript","4182"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1214"
"2023-10-01 00:00:00","python","7134"
"2023-10-01 00:00:00","r","1731"
"2023-10-01 00:00:00","ruby","164"
"2023-10-01 00:00:00","swift","735"
"2023-11-01 00:00:00","assembly","159"
"2023-11-01 00:00:00","c","896"
"2023-11-01 00:00:00","c#","2638"
"2023-11-01 00:00:00","c++","1334"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2597"
"2023-11-01 00:00:00","javascript","4008"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1194"
"2023-11-01 00:00:00","python","6759"
"2023-11-01 00:00:00","r","1660"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","711"
"2023-12-01 00:00:00","assembly","167"
"2023-12-01 00:00:00","c","816"
"2023-12-01 00:00:00","c#","2266"
"2023-12-01 00:00:00","c++","1303"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","313"
"2023-12-01 00:00:00","java","2032"
"2023-12-01 00:00:00","javascript","3720"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","992"
"2023-12-01 00:00:00","python","5607"
"2023-12-01 00:00:00","r","1350"
"2023-12-01 00:00:00","ruby","130"
"2023-12-01 00:00:00","swift","599"
"2024-01-01 00:00:00","assembly","167"
"2024-01-01 00:00:00","c","800"
"2024-01-01 00:00:00","c#","2477"
"2024-01-01 00:00:00","c++","1492"
"2024-01-01 00:00:00","delphi","84"
"2024-01-01 00:00:00","go","325"
"2024-01-01 00:00:00","java","2509"
"2024-01-01 00:00:00","javascript","4454"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1245"
"2024-01-01 00:00:00","python","6863"
"2024-01-01 00:00:00","r","1673"
"2024-01-01 00:00:00","ruby","152"
"2024-01-01 00:00:00","swift","765"
"2024-02-01 00:00:00","assembly","131"
"2024-02-01 00:00:00","c","760"
"2024-02-01 00:00:00","c#","2672"
"2024-02-01 00:00:00","c++","1426"
"2024-02-01 00:00:00","delphi","108"
"2024-02-01 00:00:00","go","304"
"2024-02-01 00:00:00","java","2730"
"2024-02-01 00:00:00","javascript","4669"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1291"
"2024-02-01 00:00:00","python","7728"
"2024-02-01 00:00:00","r","1818"
"2024-02-01 00:00:00","ruby","157"
"2024-02-01 00:00:00","swift","666"
"2024-03-01 00:00:00","assembly","138"
"2024-03-01 00:00:00","c","732"
"2024-03-01 00:00:00","c#","2569"
"2024-03-01 00:00:00","c++","1327"
"2024-03-01 00:00:00","delphi","97"
"2024-03-01 00:00:00","go","321"
"2024-03-01 00:00:00","java","2786"
"2024-03-01 00:00:00","javascript","4659"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1349"
"2024-03-01 00:00:00","python","7304"
"2024-03-01 00:00:00","r","1681"
"2024-03-01 00:00:00","ruby","137"
"2024-03-01 00:00:00","swift","715"
"2024-04-01 00:00:00","assembly","183"
"2024-04-01 00:00:00","c","735"
"2024-04-01 00:00:00","c#","2708"
"2024-04-01 00:00:00","c++","1300"
"2024-04-01 00:00:00","delphi","105"
"2024-04-01 00:00:00","go","301"
"2024-04-01 00:00:00","java","2544"
"2024-04-01 00:00:00","javascript","4190"
"2024-04-01 00:00:00","perl","26"
"2024-04-01 00:00:00","php","1176"
"2024-04-01 00:00:00","python","7270"
"2024-04-01 00:00:00","r","1535"
"2024-04-01 00:00:00","ruby","114"
"2024-04-01 00:00:00","swift","680"
"2024-05-01 00:00:00","assembly","178"
"2024-05-01 00:00:00","c","658"
"2024-05-01 00:00:00","c#","2456"
"2024-05-01 00:00:00","c++","1415"
"2024-05-01 00:00:00","delphi","101"
"2024-05-01 00:00:00","go","267"
"2024-05-01 00:00:00","java","2239"
"2024-05-01 00:00:00","javascript","3935"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","1142"
"2024-05-01 00:00:00","python","6820"
"2024-05-01 00:00:00","r","1372"
"2024-05-01 00:00:00","ruby","117"
"2024-05-01 00:00:00","swift","606"
"2024-06-01 00:00:00","assembly","84"
"2024-06-01 00:00:00","c","531"
"2024-06-01 00:00:00","c#","1924"
"2024-06-01 00:00:00","c++","1058"
"2024-06-01 00:00:00","delphi","67"
"2024-06-01 00:00:00","go","223"
"2024-06-01 00:00:00","java","1663"
"2024-06-01 00:00:00","javascript","2920"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","942"
"2024-06-01 00:00:00","python","5016"
"2024-06-01 00:00:00","r","1084"
"2024-06-01 00:00:00","ruby","108"
"2024-06-01 00:00:00","swift","572"
"2024-07-01 00:00:00","assembly","91"
"2024-07-01 00:00:00","c","556"
"2024-07-01 00:00:00","c#","2084"
"2024-07-01 00:00:00","c++","1121"
"2024-07-01 00:00:00","delphi","54"
"2024-07-01 00:00:00","go","250"
"2024-07-01 00:00:00","java","1523"
"2024-07-01 00:00:00","javascript","2878"
"2024-07-01 00:00:00","perl","34"
"2024-07-01 00:00:00","php","860"
"2024-07-01 00:00:00","python","5201"
"2024-07-01 00:00:00","r","1051"
"2024-07-01 00:00:00","ruby","93"
"2024-07-01 00:00:00","swift","573"
"2024-08-01 00:00:00","assembly","111"
"2024-08-01 00:00:00","c","480"
"2024-08-01 00:00:00","c#","1820"
"2024-08-01 00:00:00","c++","1015"
"2024-08-01 00:00:00","delphi","83"
"2024-08-01 00:00:00","go","207"
"2024-08-01 00:00:00","java","1190"
"2024-08-01 00:00:00","javascript","2450"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","787"
"2024-08-01 00:00:00","python","4456"
"2024-08-01 00:00:00","r","874"
"2024-08-01 00:00:00","ruby","103"
"2024-08-01 00:00:00","swift","540"
"2024-09-01 00:00:00","assembly","85"
"2024-09-01 00:00:00","c","445"
"2024-09-01 00:00:00","c#","1560"
"2024-09-01 00:00:00","c++","979"
"2024-09-01 00:00:00","delphi","67"
"2024-09-01 00:00:00","go","153"
"2024-09-01 00:00:00","java","1268"
"2024-09-01 00:00:00","javascript","2158"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","603"
"2024-09-01 00:00:00","python","3689"
"2024-09-01 00:00:00","r","746"
"2024-09-01 00:00:00","ruby","82"
"2024-09-01 00:00:00","swift","506"
"2024-10-01 00:00:00","assembly","90"
"2024-10-01 00:00:00","c","465"
"2024-10-01 00:00:00","c#","1592"
"2024-10-01 00:00:00","c++","917"
"2024-10-01 00:00:00","delphi","85"
"2024-10-01 00:00:00","go","177"
"2024-10-01 00:00:00","java","1515"
"2024-10-01 00:00:00","javascript","1878"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","649"
"2024-10-01 00:00:00","python","3487"
"2024-10-01 00:00:00","r","786"
"2024-10-01 00:00:00","ruby","63"
"2024-10-01 00:00:00","swift","458"
"2024-11-01 00:00:00","assembly","98"
"2024-11-01 00:00:00","c","403"
"2024-11-01 00:00:00","c#","1365"
"2024-11-01 00:00:00","c++","848"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","go","125"
"2024-11-01 00:00:00","java","1266"
"2024-11-01 00:00:00","javascript","1644"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","539"
"2024-11-01 00:00:00","python","3157"
"2024-11-01 00:00:00","r","698"
"2024-11-01 00:00:00","ruby","75"
"2024-11-01 00:00:00","swift","389"
"2024-12-01 00:00:00","assembly","93"
"2024-12-01 00:00:00","c","334"
"2024-12-01 00:00:00","c#","1119"
"2024-12-01 00:00:00","c++","732"
"2024-12-01 00:00:00","delphi","43"
"2024-12-01 00:00:00","go","117"
"2024-12-01 00:00:00","java","1197"
"2024-12-01 00:00:00","javascript","1440"
"2024-12-01 00:00:00","perl","27"
"2024-12-01 00:00:00","php","452"
"2024-12-01 00:00:00","python","2787"
"2024-12-01 00:00:00","r","556"
"2024-12-01 00:00:00","ruby","53"
"2024-12-01 00:00:00","swift","330"
